order_id,customer_name,order_date,category,sub_category,price,region,city,qty
OD306,Veronica,2015-12-30,Bakery,Breads & Buns,752.05,Central,Salem,127
OD307,Verma,2015-06-01,Fruits & Veggies,Fresh Fruits,2012.64,East,Ooty,153
OD308,Sundar,2015-06-01,Oil & Masala,Spices,1090.05,East,Pudukottai,662
OD309,Esther,2018-04-15,Snacks,Cookies,389.4,South,Tenkasi,105
OD310,Vinne,2017-09-12,Snacks,Noodles,1204.86,West,Namakkal,447
OD311,Peer,2017-09-12,Oil & Masala,Edible Oil & Ghee,488.16,West,Viluppuram,512
OD312,Harish,2017-09-12,Snacks,Chocolates,1619.39,West,Vellore,88
OD313,Willams,2017-09-12,Beverages,Soft Drinks,1569.81,West,Theni,573
OD314,Vidya,2015-09-27,Fruits & Veggies,Fresh Fruits,1985.36,East,Perambalur,503
OD315,Arutra,2015-08-09,"Eggs, Meat & Fish",Mutton,1174.4,South,Krishnagiri,833
OD316,Malik,2015-08-09,Snacks,Noodles,1505.46,South,Chennai,4
OD317,Peer,2015-12-28,Fruits & Veggies,Fresh Vegetables,1408.87,East,Cumbum,918
OD318,Arvind,2015-11-04,Bakery,Cakes,1033.16,East,Vellore,831
OD319,Sudeep,2015-11-04,Snacks,Cookies,668.98,East,Viluppuram,760
OD320,Arvind,2015-11-04,Food Grains,Organic Staples,698.36,East,Krishnagiri,314
OD321,Alan,2015-11-04,Fruits & Veggies,Fresh Vegetables,1168.86,East,Dharmapuri,451
OD322,Sheeba,2015-11-04,Oil & Masala,Spices,807.99,East,Karur,905
OD323,Arvind,2015-09-19,Bakery,Cakes,530.88,West,Pudukottai,86
OD324,Anu,2017-04-23,Beverages,Health Drinks,619.04,West,Dindigul,842
OD325,Amrish,2017-04-23,Fruits & Veggies,Fresh Vegetables,1163.6799999999998,West,Pudukottai,636
OD326,Ravi,2018-11-03,Food Grains,Rice,994.0,South,Krishnagiri,577
OD327,Verma,2017-08-30,Fruits & Veggies,Fresh Vegetables,718.2,East,Cumbum,414
OD328,Arutra,2017-08-30,Beverages,Health Drinks,507.4,East,Vellore,579
OD329,Malik,2017-08-30,Beverages,Health Drinks,1266.4,East,Dharmapuri,460
OD330,Vidya,2017-08-30,Beverages,Health Drinks,1288.56,East,Pudukottai,779
OD331,Krithika,2017-08-30,Snacks,Noodles,1642.41,East,Karur,214
OD332,Shree,2017-04-25,Fruits & Veggies,Organic Fruits,1273.23,East,Trichy,232
OD333,Shree,2017-04-25,Beverages,Health Drinks,1660.75,East,Salem,11
OD334,Akash,2017-04-25,Bakery,Breads & Buns,1420.3,East,Nagercoil,910
OD335,Verma,2016-09-01,Oil & Masala,Spices,785.9200000000001,West,Perambalur,367
OD336,Yadav,2016-09-01,Food Grains,Rice,1290.86,West,Perambalur,826
OD337,Alan,2016-09-01,Fruits & Veggies,Organic Vegetables,678.28,West,Nagercoil,870
OD338,Hussain,2015-07-12,Bakery,Cakes,1072.89,West,Dharmapuri,863
OD339,Suresh,2015-07-12,Food Grains,Atta & Flour,710.01,West,Viluppuram,216
OD340,Willams,2016-06-22,Bakery,Biscuits,366.61,West,Namakkal,788
OD341,Hussain,2015-04-13,Oil & Masala,Edible Oil & Ghee,1136.99,East,Chennai,129
OD342,Sundar,2015-04-13,Beverages,Soft Drinks,1592.2,East,Ooty,390
OD343,Harish,2015-04-13,"Eggs, Meat & Fish",Chicken,916.92,East,Salem,287
OD344,Suresh,2015-04-13,Fruits & Veggies,Organic Vegetables,920.99,East,Nagercoil,645
OD345,Vinne,2016-12-20,"Eggs, Meat & Fish",Chicken,940.88,Central,Coimbatore,994
OD346,Willams,2018-06-15,Bakery,Breads & Buns,1902.56,West,Tenkasi,136
OD347,Suresh,2018-07-08,Fruits & Veggies,Organic Vegetables,756.8399999999999,East,Pudukottai,282
OD348,Roshan,2018-07-08,Food Grains,Rice,1336.88,East,Theni,559
OD349,Haseena,2018-07-08,"Eggs, Meat & Fish",Chicken,1453.84,East,Madurai,394
OD350,Sabeela,2017-09-01,Food Grains,Atta & Flour,909.54,East,Bodi,173
OD351,Willams,2017-09-01,Fruits & Veggies,Fresh Vegetables,1329.24,East,Karur,585
OD352,Shah,2017-09-01,Bakery,Breads & Buns,457.95,East,Viluppuram,621
OD353,Krithika,2017-09-01,Food Grains,Rice,1513.86,East,Karur,677
OD354,Vidya,2017-09-01,Beverages,Health Drinks,1181.8,East,Ooty,439
OD355,Surya,2017-04-08,Bakery,Biscuits,453.23,East,Kanyakumari,135
OD356,Yadav,2017-04-08,Fruits & Veggies,Fresh Vegetables,1880.24,East,Ramanadhapuram,959
OD357,Malik,2017-04-08,Snacks,Cookies,1419.3,East,Trichy,578
OD358,Vidya,2017-04-08,Oil & Masala,Spices,845.28,East,Coimbatore,698
OD359,Sabeela,2017-04-23,Fruits & Veggies,Organic Vegetables,626.5799999999999,South,Virudhunagar,350
OD360,Ridhesh,2018-03-08,Fruits & Veggies,Organic Vegetables,1768.69,South,Pudukottai,519
OD361,Amrish,2018-03-08,Snacks,Noodles,505.8,South,Namakkal,593
OD362,Veena,2018-09-25,"Eggs, Meat & Fish",Eggs,1393.3200000000002,East,Perambalur,631
OD363,Veronica,2018-09-25,"Eggs, Meat & Fish",Eggs,444.6,East,Kanyakumari,217
OD364,Krithika,2018-09-25,"Eggs, Meat & Fish",Mutton,902.28,East,Karur,445
OD365,Haseena,2018-09-25,Beverages,Health Drinks,609.3299999999999,East,Bodi,942
OD366,Roshan,2015-09-24,Bakery,Cakes,1323.28,West,Namakkal,110
OD367,Yusuf,2017-10-21,Snacks,Noodles,398.65,East,Dindigul,151
OD368,Amrish,2017-10-21,"Eggs, Meat & Fish",Mutton,1780.47,East,Ramanadhapuram,267
OD369,Vince,2017-10-21,Bakery,Biscuits,1859.55,East,Karur,149
OD370,Mathew,2017-10-21,Oil & Masala,Spices,1362.75,East,Tirunelveli,395
OD371,Malik,2018-05-29,Fruits & Veggies,Fresh Vegetables,571.04,Central,Tenkasi,82
OD372,Sudeep,2018-05-29,Food Grains,Rice,1358.4,Central,Karur,670
OD373,Arvind,2015-07-23,Bakery,Breads & Buns,1448.55,West,Pudukottai,496
OD374,Shah,2015-07-23,Beverages,Health Drinks,1230.46,West,Ooty,122
OD375,Sharon,2015-07-23,Oil & Masala,Spices,832.6,West,Vellore,647
OD376,Hussain,2015-07-23,"Eggs, Meat & Fish",Mutton,1975.77,West,Theni,530
OD377,Ganesh,2017-09-28,Snacks,Chocolates,1568.25,Central,Pudukottai,100
OD378,Ganesh,2018-08-27,Food Grains,Atta & Flour,1744.47,East,Salem,493
OD379,Sudeep,2016-04-28,Food Grains,Rice,461.52,Central,Cumbum,926
OD380,Hussain,2016-04-28,Oil & Masala,Spices,774.8,Central,Salem,152
OD381,Krithika,2016-04-28,Food Grains,Rice,667.88,Central,Ooty,230
OD382,Ram,2017-10-28,Oil & Masala,Masalas,1502.49,West,Namakkal,198
OD383,Mathew,2017-10-28,"Eggs, Meat & Fish",Mutton,672.64,West,Pudukottai,839
OD384,Jackson,2016-06-26,Beverages,Health Drinks,1771.56,Central,Trichy,450
OD385,Surya,2016-11-27,"Eggs, Meat & Fish",Mutton,996.36,South,Virudhunagar,547
OD386,Sabeela,2016-11-27,Fruits & Veggies,Organic Fruits,493.35,South,Ooty,300
OD387,Esther,2016-12-03,Bakery,Biscuits,1738.79,East,Virudhunagar,505
OD388,Harish,2016-12-03,Snacks,Cookies,1649.76,East,Pudukottai,353
OD389,Malik,2015-11-24,Snacks,Chocolates,1195.74,East,Chennai,523
OD390,Shree,2018-12-11,Bakery,Biscuits,2167.9,East,Coimbatore,154
OD391,Jonas,2018-12-11,Bakery,Breads & Buns,1697.56,East,Karur,264
OD392,Hafiz,2015-09-21,Oil & Masala,Spices,1217.15,West,Coimbatore,567
OD393,Hussain,2015-09-21,Food Grains,Atta & Flour,1527.45,West,Dharmapuri,470
OD394,Ridhesh,2015-06-07,Oil & Masala,Edible Oil & Ghee,1529.6,Central,Pudukottai,427
OD395,Suresh,2018-06-30,Food Grains,Rice,1510.65,West,Bodi,180
OD396,Sheeba,2018-10-17,Bakery,Cakes,1084.42,East,Kanyakumari,664
OD397,Ram,2018-10-17,Beverages,Soft Drinks,1430.88,East,Karur,318
OD398,Rumaiza,2016-10-31,Snacks,Noodles,575.83,Central,Kanyakumari,813
OD399,Mathew,2017-09-08,Bakery,Breads & Buns,864.86,Central,Trichy,297
OD400,Veronica,2017-09-08,Beverages,Health Drinks,1200.01,Central,Virudhunagar,603
OD401,Yadav,2017-09-08,Beverages,Health Drinks,383.04,Central,Perambalur,12
OD402,Adavan,2017-09-08,"Eggs, Meat & Fish",Chicken,1403.15,Central,Ooty,226
OD403,Willams,2015-12-24,Bakery,Cakes,608.02,South,Tenkasi,955
OD404,Shree,2015-04-16,Snacks,Cookies,1433.36,South,Cumbum,877
OD405,Alan,2018-12-24,Oil & Masala,Masalas,1895.88,East,Virudhunagar,748
OD406,Kumar,2018-12-08,Food Grains,Atta & Flour,563.88,West,Perambalur,430
OD407,Sharon,2018-12-08,Food Grains,Rice,840.72,West,Tenkasi,410
OD408,Ravi,2018-12-08,Fruits & Veggies,Fresh Fruits,775.98,West,Krishnagiri,397
OD409,Surya,2018-12-08,Beverages,Soft Drinks,1293.87,West,Trichy,609
OD410,Krithika,2018-12-08,"Eggs, Meat & Fish",Eggs,763.6,West,Krishnagiri,917
OD411,Krithika,2018-12-08,Bakery,Cakes,1025.77,West,Nagercoil,368
OD412,Harish,2018-12-08,Snacks,Cookies,1601.4,West,Coimbatore,612
OD413,Jonas,2018-12-08,Oil & Masala,Edible Oil & Ghee,660.24,West,Perambalur,203
OD414,Ridhesh,2018-12-08,Bakery,Breads & Buns,974.44,West,Dharmapuri,67
OD415,Sudha,2018-11-03,"Eggs, Meat & Fish",Fish,1280.22,West,Namakkal,135
OD416,Arvind,2018-11-03,Food Grains,Dals & Pulses,1192.8,West,Salem,571
OD417,Ramesh,2018-06-24,Snacks,Cookies,2067.24,West,Dindigul,571
OD418,Amrish,2017-04-14,Beverages,Soft Drinks,1695.33,West,Cumbum,975
OD419,Jackson,2018-11-06,Food Grains,Dals & Pulses,1091.78,South,Karur,311
OD420,Hussain,2018-03-04,Beverages,Health Drinks,718.23,West,Tirunelveli,306
OD421,Shree,2018-03-04,"Eggs, Meat & Fish",Fish,966.72,West,Virudhunagar,937
OD422,Komal,2015-06-22,Fruits & Veggies,Organic Fruits,1150.91,West,Perambalur,350
OD423,Malik,2018-10-19,Bakery,Breads & Buns,854.28,East,Namakkal,736
OD424,Sheeba,2018-10-19,Food Grains,Organic Staples,629.28,East,Vellore,585
OD425,Veena,2018-08-21,Bakery,Cakes,378.0,South,Karur,80
OD426,Arvind,2018-11-23,Beverages,Soft Drinks,1142.96,Central,Viluppuram,181
OD427,Sudha,2018-11-23,Beverages,Health Drinks,366.03,Central,Tenkasi,609
OD428,Amrish,2015-09-12,Snacks,Noodles,480.76,East,Coimbatore,848
OD429,Willams,2018-10-01,Fruits & Veggies,Organic Vegetables,538.6700000000001,Central,Nagercoil,18
OD430,Sudeep,2017-04-15,Food Grains,Rice,410.67,South,Ooty,517
OD431,Harish,2017-04-15,Fruits & Veggies,Fresh Fruits,1011.58,South,Krishnagiri,397
OD432,Yusuf,2017-04-15,Food Grains,Organic Staples,599.76,South,Coimbatore,229
OD433,Esther,2017-04-15,Beverages,Soft Drinks,1728.69,South,Madurai,87
OD434,Roshan,2017-06-06,Bakery,Breads & Buns,887.04,East,Madurai,420
OD435,Rumaiza,2015-12-19,Snacks,Noodles,844.44,South,Chennai,541
OD436,Haseena,2015-12-19,Snacks,Cookies,819.54,South,Kanyakumari,126
OD437,Ram,2017-06-12,"Eggs, Meat & Fish",Eggs,1408.0,Central,Dharmapuri,229
OD438,Aditi,2017-06-12,Snacks,Noodles,602.7,Central,Tenkasi,593
OD439,Sabeela,2018-09-15,Oil & Masala,Masalas,1203.04,Central,Salem,451
OD440,Malik,2018-01-20,Fruits & Veggies,Organic Fruits,1588.4,East,Perambalur,954
OD441,Sudeep,2017-09-05,Fruits & Veggies,Fresh Vegetables,545.6,Central,Coimbatore,866
OD442,James,2017-09-05,Snacks,Noodles,668.8,Central,Ooty,489
OD443,Sudha,2017-09-05,"Eggs, Meat & Fish",Fish,651.7,Central,Dindigul,209
OD444,Amrish,2017-09-05,Food Grains,Dals & Pulses,1334.88,Central,Karur,903
OD445,Sudeep,2017-09-05,Food Grains,Dals & Pulses,288.42,Central,Salem,175
OD446,Yadav,2017-09-05,Snacks,Chocolates,1231.62,Central,Tirunelveli,369
OD447,Malik,2018-03-20,Snacks,Chocolates,319.0,Central,Chennai,502
OD448,Shree,2017-04-01,Beverages,Soft Drinks,1171.6,East,Namakkal,753
OD449,Ganesh,2017-04-01,Bakery,Cakes,590.75,East,Pudukottai,945
OD450,Sudha,2017-04-01,Food Grains,Dals & Pulses,2085.05,East,Dharmapuri,969
OD451,Amy,2017-04-01,Oil & Masala,Masalas,1183.0,East,Pudukottai,450
OD452,Verma,2017-04-01,"Eggs, Meat & Fish",Mutton,355.6,East,Virudhunagar,687
OD453,Veena,2017-04-01,Oil & Masala,Edible Oil & Ghee,1598.35,East,Virudhunagar,404
OD454,Esther,2018-10-20,Oil & Masala,Masalas,756.5,East,Ramanadhapuram,230
OD455,Ramesh,2018-10-20,Bakery,Biscuits,1595.22,East,Coimbatore,967
OD456,Sharon,2017-12-13,Snacks,Noodles,588.3,Central,Ooty,894
OD457,Ridhesh,2015-02-12,Food Grains,Dals & Pulses,1477.98,West,Tirunelveli,236
OD458,Akash,2017-09-26,Food Grains,Dals & Pulses,894.36,Central,Perambalur,719
OD459,Muneer,2017-09-26,"Eggs, Meat & Fish",Chicken,1711.81,Central,Dindigul,877
OD460,Krithika,2016-12-15,Food Grains,Atta & Flour,1006.79,West,Viluppuram,234
OD461,Veronica,2016-12-15,Food Grains,Atta & Flour,405.6,West,Namakkal,811
OD462,Ramesh,2016-12-15,"Eggs, Meat & Fish",Eggs,401.7,West,Perambalur,780
OD463,Krithika,2017-04-22,Beverages,Health Drinks,1031.14,West,Vellore,441
OD464,Amrish,2017-04-22,Food Grains,Organic Staples,1716.0,West,Viluppuram,378
OD465,Krithika,2017-04-22,Fruits & Veggies,Fresh Vegetables,718.04,West,Pudukottai,322
OD466,Veena,2017-04-22,Beverages,Soft Drinks,1549.98,West,Bodi,939
OD467,Alan,2017-04-22,Snacks,Chocolates,440.8,West,Pudukottai,346
OD468,Shah,2016-01-17,Oil & Masala,Edible Oil & Ghee,2243.16,Central,Nagercoil,163
OD469,Adavan,2018-03-31,Bakery,Biscuits,1015.92,Central,Viluppuram,289
OD470,Hussain,2017-12-16,Fruits & Veggies,Organic Fruits,1139.04,Central,Salem,950
OD471,Yadav,2016-12-20,Beverages,Soft Drinks,421.68,East,Karur,309
OD472,Yadav,2015-11-09,Bakery,Breads & Buns,1612.41,West,Perambalur,900
OD473,Amrish,2015-11-09,"Eggs, Meat & Fish",Chicken,1462.98,West,Chennai,977
OD474,Yadav,2015-11-09,Beverages,Soft Drinks,1179.8,West,Perambalur,730
OD475,Esther,2015-11-09,"Eggs, Meat & Fish",Fish,1755.45,West,Namakkal,340
OD476,Haseena,2015-11-09,Oil & Masala,Masalas,1185.6,West,Krishnagiri,785
OD477,Hussain,2015-11-09,Bakery,Breads & Buns,1071.63,West,Perambalur,914
OD478,Rumaiza,2017-07-12,Food Grains,Organic Staples,383.4,West,Perambalur,157
OD479,Rumaiza,2017-10-27,Food Grains,Atta & Flour,910.96,East,Perambalur,25
OD480,Jackson,2017-06-26,Fruits & Veggies,Organic Fruits,1076.24,East,Nagercoil,212
OD481,Ravi,2017-06-26,Snacks,Chocolates,820.0799999999999,East,Krishnagiri,479
OD482,Shah,2015-10-06,Bakery,Cakes,1207.92,West,Karur,338
OD483,James,2015-07-22,Bakery,Cakes,477.83,East,Dharmapuri,257
OD484,Sudha,2015-07-22,Food Grains,Atta & Flour,1903.72,East,Virudhunagar,173
OD485,Vince,2018-06-10,Snacks,Cookies,1400.08,West,Tenkasi,848
OD486,Ramesh,2018-06-10,Snacks,Cookies,1165.8,West,Coimbatore,843
OD487,Harish,2018-06-10,Fruits & Veggies,Organic Fruits,1318.56,West,Coimbatore,353
OD488,Sabeela,2015-10-29,"Eggs, Meat & Fish",Mutton,1117.2,Central,Namakkal,689
OD489,Haseena,2015-06-09,Snacks,Cookies,1064.05,Central,Ramanadhapuram,761
OD490,Vidya,2015-06-09,Snacks,Chocolates,1361.52,Central,Ramanadhapuram,608
OD491,Amy,2015-06-09,Bakery,Cakes,1073.52,Central,Tirunelveli,547
OD492,Yadav,2015-09-14,Beverages,Soft Drinks,456.66,East,Tenkasi,136
OD493,Anu,2015-09-14,Fruits & Veggies,Fresh Fruits,756.97,East,Ooty,482
OD494,Sheeba,2017-05-09,Beverages,Soft Drinks,609.05,West,Cumbum,748
OD495,Veronica,2017-03-18,Beverages,Health Drinks,1125.86,South,Pudukottai,512
OD496,Ridhesh,2016-12-27,Beverages,Soft Drinks,1182.52,South,Krishnagiri,954
OD497,Komal,2017-07-25,Food Grains,Atta & Flour,852.78,West,Karur,199
OD498,Hussain,2017-07-25,Beverages,Health Drinks,1016.5,West,Cumbum,965
OD499,Vidya,2017-07-25,Fruits & Veggies,Organic Vegetables,1129.84,West,Virudhunagar,111
OD500,Komal,2017-07-25,"Eggs, Meat & Fish",Mutton,540.54,West,Kanyakumari,114
OD501,Veena,2017-05-30,Beverages,Soft Drinks,1230.39,West,Nagercoil,78
OD502,Arvind,2017-05-30,"Eggs, Meat & Fish",Fish,432.92,West,Ramanadhapuram,664
OD503,Peer,2017-05-30,Snacks,Cookies,1327.36,West,Bodi,161
OD504,Komal,2017-05-30,Food Grains,Dals & Pulses,1119.96,West,Pudukottai,892
OD505,Esther,2017-05-30,Bakery,Breads & Buns,2177.4,West,Perambalur,776
OD506,Hafiz,2018-11-12,Beverages,Health Drinks,1731.84,East,Madurai,745
OD507,Aditi,2016-03-16,Food Grains,Rice,1483.02,South,Karur,470
OD508,Amrish,2016-03-16,Snacks,Chocolates,1195.38,South,Perambalur,624
OD509,Kumar,2016-03-16,Snacks,Noodles,1271.61,South,Karur,744
OD510,Vince,2016-03-16,Oil & Masala,Edible Oil & Ghee,1104.95,South,Coimbatore,560
OD511,Haseena,2018-11-26,Fruits & Veggies,Organic Fruits,1073.0,Central,Tenkasi,472
OD512,Shah,2018-11-26,Bakery,Breads & Buns,817.1800000000001,Central,Ramanadhapuram,395
OD513,Aditi,2017-10-20,Bakery,Breads & Buns,759.7,East,Nagercoil,810
OD514,Arutra,2018-12-21,Oil & Masala,Masalas,484.8,West,Ramanadhapuram,297
OD515,Verma,2018-12-21,Beverages,Health Drinks,1787.52,West,Ooty,728
OD516,Arvind,2018-01-22,"Eggs, Meat & Fish",Eggs,1229.09,West,Bodi,492
OD517,Sundar,2018-01-22,"Eggs, Meat & Fish",Eggs,912.6,West,Chennai,942
OD518,Ramesh,2018-01-22,Snacks,Noodles,1542.75,West,Tenkasi,539
OD519,Komal,2018-01-22,"Eggs, Meat & Fish",Eggs,505.75,West,Coimbatore,531
OD520,Krithika,2016-03-22,Bakery,Breads & Buns,384.0,Central,Salem,108
OD521,Arutra,2016-03-22,"Eggs, Meat & Fish",Mutton,1334.88,Central,Salem,76
OD522,Komal,2016-03-22,"Eggs, Meat & Fish",Chicken,1398.96,Central,Karur,146
OD523,Peer,2018-01-23,Fruits & Veggies,Fresh Vegetables,1102.2,Central,Perambalur,539
OD524,Jonas,2017-05-21,Oil & Masala,Masalas,515.9,West,Bodi,860
OD525,Amy,2017-05-21,"Eggs, Meat & Fish",Eggs,1468.2,West,Kanyakumari,554
OD526,Suresh,2016-12-26,"Eggs, Meat & Fish",Chicken,1024.86,East,Krishnagiri,534
OD527,Sheeba,2018-10-21,Bakery,Cakes,2057.12,South,Trichy,396
OD528,Verma,2018-10-21,Snacks,Noodles,1257.57,South,Salem,244
OD529,Krithika,2016-09-03,Snacks,Cookies,794.64,East,Karur,147
OD530,Vidya,2016-09-03,Bakery,Breads & Buns,1229.69,East,Vellore,218
OD531,Komal,2016-09-03,"Eggs, Meat & Fish",Fish,1367.93,East,Karur,574
OD532,Roshan,2016-11-07,"Eggs, Meat & Fish",Chicken,896.4,West,Coimbatore,867
OD533,Veena,2018-09-07,Snacks,Noodles,1255.3200000000002,West,Ooty,173
OD534,Aditi,2017-05-29,Food Grains,Organic Staples,772.56,South,Nagercoil,939
OD535,James,2017-05-29,Food Grains,Dals & Pulses,1019.52,South,Tenkasi,855
OD536,Willams,2017-07-10,Snacks,Noodles,428.62,West,Chennai,80
OD537,Sudeep,2018-09-03,Beverages,Soft Drinks,959.12,Central,Ramanadhapuram,70
OD538,Sheeba,2016-12-03,Beverages,Soft Drinks,1747.98,East,Perambalur,879
OD539,Surya,2016-12-07,Food Grains,Rice,1648.0,South,Theni,524
OD540,Surya,2016-12-07,Snacks,Chocolates,963.47,South,Salem,25
OD541,Alan,2015-02-01,Beverages,Soft Drinks,963.36,Central,Trichy,484
OD542,Sudha,2017-07-14,Fruits & Veggies,Organic Fruits,1202.34,West,Dharmapuri,445
OD543,Aditi,2016-12-18,Beverages,Soft Drinks,907.2,East,Nagercoil,903
OD544,Sundar,2015-05-11,Snacks,Chocolates,1762.53,Central,Salem,7
OD545,Arvind,2015-05-11,Fruits & Veggies,Fresh Vegetables,853.1,Central,Ooty,510
OD546,Surya,2015-05-11,"Eggs, Meat & Fish",Chicken,1351.39,Central,Bodi,853
OD547,Yadav,2018-11-19,Snacks,Chocolates,1109.16,East,Tirunelveli,235
OD548,Komal,2018-11-19,Bakery,Cakes,550.56,East,Bodi,430
OD549,Adavan,2016-11-15,"Eggs, Meat & Fish",Fish,454.71,Central,Cumbum,7
OD550,Yadav,2016-11-15,Beverages,Soft Drinks,665.19,Central,Ooty,299
OD551,Ravi,2016-11-15,"Eggs, Meat & Fish",Chicken,1162.09,Central,Theni,413
OD552,Verma,2017-04-15,"Eggs, Meat & Fish",Mutton,2059.23,West,Coimbatore,798
OD553,Shree,2018-09-11,Beverages,Soft Drinks,1728.64,South,Tirunelveli,330
OD554,Yadav,2018-11-24,Beverages,Health Drinks,1611.2,Central,Kanyakumari,90
OD555,Arutra,2018-06-29,Oil & Masala,Spices,1275.6799999999998,West,Perambalur,411
OD556,Yadav,2015-03-03,"Eggs, Meat & Fish",Eggs,697.41,South,Pudukottai,391
OD557,Yusuf,2017-06-10,Fruits & Veggies,Organic Vegetables,1128.75,West,Karur,817
OD558,Ganesh,2017-06-10,"Eggs, Meat & Fish",Eggs,1182.06,West,Nagercoil,281
OD559,Esther,2017-06-10,Snacks,Noodles,1734.7,West,Coimbatore,277
OD560,Kumar,2018-11-20,"Eggs, Meat & Fish",Fish,499.2,West,Tirunelveli,750
OD561,Yadav,2018-11-20,Bakery,Breads & Buns,1039.17,West,Perambalur,39
OD562,Esther,2015-09-14,Fruits & Veggies,Organic Fruits,787.8,South,Coimbatore,905
OD563,Ram,2015-09-14,Fruits & Veggies,Fresh Vegetables,960.3,South,Nagercoil,407
OD564,Shree,2016-12-07,Fruits & Veggies,Organic Fruits,590.52,West,Vellore,28
OD565,Akash,2016-12-07,Beverages,Health Drinks,1852.15,West,Virudhunagar,976
OD566,Amrish,2018-12-07,Fruits & Veggies,Fresh Fruits,1221.6,West,Namakkal,957
OD567,Ridhesh,2018-10-01,Bakery,Biscuits,2074.58,West,Virudhunagar,263
OD568,Surya,2018-10-01,"Eggs, Meat & Fish",Eggs,1315.3,West,Trichy,85
OD569,Yusuf,2018-10-01,Oil & Masala,Edible Oil & Ghee,1384.44,West,Theni,748
OD570,Malik,2018-10-01,Food Grains,Rice,479.82,West,Tirunelveli,673
OD571,Muneer,2018-12-28,Bakery,Cakes,548.24,East,Kanyakumari,346
OD572,Hussain,2018-12-28,Bakery,Breads & Buns,980.64,East,Tirunelveli,651
OD573,James,2018-12-28,Bakery,Biscuits,975.6,East,Bodi,61
OD574,Ridhesh,2018-12-28,Fruits & Veggies,Fresh Vegetables,394.98,East,Bodi,792
OD575,James,2017-11-03,"Eggs, Meat & Fish",Eggs,1694.28,West,Madurai,255
OD576,Komal,2016-09-18,Beverages,Health Drinks,774.2,West,Krishnagiri,983
OD577,Peer,2016-09-18,Bakery,Biscuits,512.05,West,Krishnagiri,143
OD578,Vinne,2016-09-18,Food Grains,Organic Staples,1177.74,West,Vellore,783
OD579,Komal,2018-07-20,Fruits & Veggies,Organic Vegetables,1946.49,Central,Krishnagiri,822
OD580,Akash,2018-07-20,Food Grains,Organic Staples,888.16,Central,Dindigul,615
OD581,Ridhesh,2016-09-10,Fruits & Veggies,Organic Fruits,1922.4,West,Dharmapuri,219
OD582,Suresh,2018-12-01,Beverages,Soft Drinks,723.36,West,Viluppuram,135
OD583,Ramesh,2018-12-01,Food Grains,Atta & Flour,585.0,West,Bodi,220
OD584,Hussain,2018-12-01,Fruits & Veggies,Fresh Fruits,1201.23,West,Ooty,802
OD585,Ramesh,2018-12-01,"Eggs, Meat & Fish",Fish,761.12,West,Vellore,956
OD586,Veronica,2018-12-01,Snacks,Cookies,665.1800000000001,West,Dharmapuri,257
OD587,Aditi,2016-07-03,Snacks,Chocolates,1405.05,South,Ramanadhapuram,172
OD588,Amy,2016-07-03,Oil & Masala,Spices,389.97,South,Namakkal,713
OD589,Amy,2017-03-20,Food Grains,Rice,1355.84,West,Trichy,147
OD590,Veronica,2017-03-20,Bakery,Cakes,935.74,West,Coimbatore,632
OD591,Rumaiza,2017-03-20,Oil & Masala,Masalas,1029.04,West,Tenkasi,143
OD592,Muneer,2017-03-20,Fruits & Veggies,Organic Vegetables,1112.4,West,Salem,754
OD593,Roshan,2015-01-09,Food Grains,Dals & Pulses,1541.76,Central,Salem,220
OD594,Sudha,2015-01-09,Oil & Masala,Spices,1131.28,Central,Ooty,959
OD595,Kumar,2015-08-08,Snacks,Noodles,909.09,West,Salem,806
OD596,Sudha,2015-08-08,Food Grains,Rice,1593.0,West,Salem,65
OD597,Yusuf,2015-08-08,Beverages,Health Drinks,1025.42,West,Vellore,900
OD598,Kumar,2015-08-08,"Eggs, Meat & Fish",Eggs,1021.14,West,Nagercoil,6
OD599,Arutra,2017-07-14,"Eggs, Meat & Fish",Eggs,1212.75,East,Ramanadhapuram,687
OD600,Adavan,2017-07-16,Fruits & Veggies,Fresh Vegetables,1570.4,East,Karur,956
OD601,Sudeep,2017-07-16,Snacks,Chocolates,1101.42,East,Cumbum,373
OD602,Anu,2017-07-16,Beverages,Soft Drinks,1563.84,East,Madurai,785
OD603,Ravi,2015-03-15,Oil & Masala,Spices,1670.97,South,Perambalur,235
